sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores,propz_pval,bht_pval,seed
0,0,0.07,80,38,3040,0.04222035868212936,0.004,42
0,167,0.07,80,38,3040,0.010794124868372907,0.007,209
0,334,0.07,80,38,3040,7.631917827498563e-10,0.0,376
0,501,0.07,80,38,3040,7.715033541660958e-06,0.0,543
0,1,0.07,80,38,3040,8.8979844324236e-07,0.0,43
0,668,0.07,80,38,3040,0.00029661650933644984,0.0,710
0,168,0.07,80,38,3040,7.190968629294876e-05,0.0,210
0,834,0.07,80,38,3040,0.0006272136346396577,0.002,876
0,335,0.07,80,38,3040,1.5129865169583773e-06,0.0,377
0,2,0.07,80,38,3040,0.0006340626948968916,0.0,44
0,502,0.07,80,38,3040,0.00028359944903607183,0.0,544
0,669,0.07,80,38,3040,0.010838978891125449,0.002,711
0,169,0.07,80,38,3040,0.007760413917931414,0.013,211
0,835,0.07,80,38,3040,1.996878574581229e-07,0.0,877
0,336,0.07,80,38,3040,1.1607764207026034e-06,0.0,378
0,3,0.07,80,38,3040,0.01773556461240479,0.01,45
0,503,0.07,80,38,3040,3.9484691319584965e-08,0.0,545
0,670,0.07,80,38,3040,5.590692894892841e-05,0.0,712
0,170,0.07,80,38,3040,4.9378692143545935e-08,0.0,212
0,836,0.07,80,38,3040,2.45197462539393e-05,0.0,878
0,337,0.07,80,38,3040,1.4623023487976897e-06,0.0,379
0,4,0.07,80,38,3040,0.0001276594115082998,0.0,46
0,671,0.07,80,38,3040,5.849130959430764e-11,0.0,713
0,504,0.07,80,38,3040,0.03680199814951081,0.025,546
0,171,0.07,80,38,3040,0.10833314835368102,0.16,213
0,837,0.07,80,38,3040,0.008227723896614898,0.008,879
0,338,0.07,80,38,3040,0.00647657996736862,0.009,380
0,672,0.07,80,38,3040,0.00022580768929797201,0.0,714
0,5,0.07,80,38,3040,4.457672752004436e-06,0.0,47
0,505,0.07,80,38,3040,4.7007355209195765e-07,0.0,547
0,838,0.07,80,38,3040,0.0002474143193888197,0.001,880
0,172,0.07,80,38,3040,0.002271274428169877,0.0,214
0,339,0.07,80,38,3040,1.93179360890647e-09,0.0,381
0,673,0.07,80,38,3040,3.7104922691233116e-06,0.0,715
0,506,0.07,80,38,3040,0.00015089093992703146,0.0,548
0,6,0.07,80,38,3040,0.008301418597635045,0.001,48
0,839,0.07,80,38,3040,0.0005166052892088876,0.0,881
0,173,0.07,80,38,3040,1.5670268268277893e-09,0.0,215
0,340,0.07,80,38,3040,2.7679541825015916e-07,0.0,382
0,674,0.07,80,38,3040,9.225423560787178e-06,0.0,716
0,507,0.07,80,38,3040,0.00010999727724147894,0.0,549
0,7,0.07,80,38,3040,9.310790448091001e-05,0.0,49
0,840,0.07,80,38,3040,0.0021722092031643886,0.0,882
0,341,0.07,80,38,3040,0.1198873680372004,0.108,383
0,174,0.07,80,38,3040,4.214296898398395e-10,0.0,216
0,675,0.07,80,38,3040,2.8317815447071778e-06,0.0,717
0,508,0.07,80,38,3040,7.754303489575036e-09,0.0,550
0,8,0.07,80,38,3040,0.0069070138471133856,0.002,50
0,841,0.07,80,38,3040,5.235991150592302e-06,0.0,883
0,342,0.07,80,38,3040,0.12302817489385898,0.208,384
0,175,0.07,80,38,3040,0.126615464239904,0.094,217
0,676,0.07,80,38,3040,0.008737912365652648,0.0,718
0,509,0.07,80,38,3040,1.1016051502786152e-05,0.0,551
0,842,0.07,80,38,3040,1.7586232132010443e-08,0.0,884
0,9,0.07,80,38,3040,0.00017003486792280113,0.0,51
0,176,0.07,80,38,3040,3.314349872329892e-07,0.0,218
0,343,0.07,80,38,3040,0.007534375509343108,0.003,385
0,677,0.07,80,38,3040,4.64954014591975e-06,0.0,719
0,510,0.07,80,38,3040,1.3754460975505903e-05,0.0,552
0,843,0.07,80,38,3040,1.7138685254474371e-07,0.0,885
0,10,0.07,80,38,3040,4.079183322902829e-05,0.0,52
0,177,0.07,80,38,3040,0.0005870590584137081,0.0,219
0,678,0.07,80,38,3040,0.010995339565241654,0.024,720
0,344,0.07,80,38,3040,0.001412441942662507,0.001,386
0,844,0.07,80,38,3040,2.8829842476197025e-05,0.0,886
0,511,0.07,80,38,3040,8.77232876245564e-09,0.0,553
0,11,0.07,80,38,3040,2.5409845137042063e-10,0.0,53
0,178,0.07,80,38,3040,0.14234279199457517,0.079,220
0,345,0.07,80,38,3040,3.1938119128209604e-07,0.0,387
0,679,0.07,80,38,3040,2.9686876418909724e-06,0.0,721
0,845,0.07,80,38,3040,1.6317860491778973e-05,0.0,887
0,512,0.07,80,38,3040,0.00018002388559789598,0.0,554
0,12,0.07,80,38,3040,1.3483945924858717e-05,0.0,54
0,179,0.07,80,38,3040,0.0882564847406534,0.134,221
0,346,0.07,80,38,3040,2.8425451180093286e-05,0.0,388
0,680,0.07,80,38,3040,0.5474568994903034,0.462,722
0,846,0.07,80,38,3040,0.0015678440428050402,0.0,888
0,513,0.07,80,38,3040,2.0625557513946344e-06,0.0,555
0,13,0.07,80,38,3040,0.0019109155687755967,0.0,55
0,180,0.07,80,38,3040,0.5062879996796096,0.587,222
0,347,0.07,80,38,3040,0.00013486059874019124,0.0,389
0,681,0.07,80,38,3040,0.0010588571746128568,0.001,723
0,847,0.07,80,38,3040,0.04909322093346253,0.024,889
0,514,0.07,80,38,3040,0.000816049855941023,0.0,556
0,14,0.07,80,38,3040,0.0011266340359048148,0.0,56
0,181,0.07,80,38,3040,9.206115798197165e-06,0.0,223
0,348,0.07,80,38,3040,4.2133631476119555e-05,0.0,390
0,682,0.07,80,38,3040,5.269995539734977e-10,0.0,724
0,848,0.07,80,38,3040,0.00032726014575790185,0.0,890
0,515,0.07,80,38,3040,1.4314166870694175e-05,0.0,557
0,15,0.07,80,38,3040,8.682391196742094e-05,0.0,57
0,182,0.07,80,38,3040,2.204174968577613e-05,0.0,224
0,349,0.07,80,38,3040,2.5057686873331417e-05,0.0,391
0,683,0.07,80,38,3040,1.6620762851878343e-05,0.0,725
0,849,0.07,80,38,3040,7.811788479810038e-05,0.0,891
0,516,0.07,80,38,3040,2.7709781568286897e-11,0.0,558
0,16,0.07,80,38,3040,5.237602118432533e-11,0.0,58
0,183,0.07,80,38,3040,1.0681927567869835e-05,0.0,225
0,350,0.07,80,38,3040,2.2464906810797216e-07,0.0,392
0,684,0.07,80,38,3040,0.00019750754140822249,0.0,726
0,850,0.07,80,38,3040,0.02320410582844524,0.021,892
0,517,0.07,80,38,3040,8.02245009398915e-07,0.0,559
0,17,0.07,80,38,3040,1.891252267019099e-05,0.0,59
0,184,0.07,80,38,3040,0.0013321183107705425,0.002,226
0,351,0.07,80,38,3040,0.0014290591014867761,0.0,393
0,685,0.07,80,38,3040,8.758698018156595e-07,0.0,727
0,851,0.07,80,38,3040,0.015403748681744465,0.014,893
0,518,0.07,80,38,3040,0.00276673792461698,0.002,560
0,18,0.07,80,38,3040,0.003259723031853546,0.01,60
0,185,0.07,80,38,3040,0.015237555368005005,0.0,227
0,352,0.07,80,38,3040,7.220311566731993e-07,0.0,394
0,686,0.07,80,38,3040,0.0005362566299537219,0.0,728
0,852,0.07,80,38,3040,3.154973752476233e-09,0.0,894
0,519,0.07,80,38,3040,5.040505983674771e-06,0.0,561
0,19,0.07,80,38,3040,0.007401532205324036,0.002,61
0,186,0.07,80,38,3040,0.0014605828124741411,0.0,228
0,353,0.07,80,38,3040,6.939767198930065e-06,0.0,395
0,687,0.07,80,38,3040,1.740773864777528e-05,0.0,729
0,853,0.07,80,38,3040,1.2272369137281975e-05,0.0,895
0,520,0.07,80,38,3040,0.017768057066984862,0.0,562
0,20,0.07,80,38,3040,0.00021213594350854404,0.0,62
0,187,0.07,80,38,3040,0.0007796518829291793,0.0,229
0,354,0.07,80,38,3040,4.782500480294649e-07,0.0,396
0,688,0.07,80,38,3040,0.0001085175789728695,0.0,730
0,854,0.07,80,38,3040,4.406509332259837e-11,0.0,896
0,521,0.07,80,38,3040,0.0003233631451676613,0.0,563
0,21,0.07,80,38,3040,0.003410774782373031,0.001,63
0,188,0.07,80,38,3040,4.465211291858138e-06,0.0,230
0,355,0.07,80,38,3040,1.9891316953051966e-08,0.0,397
0,689,0.07,80,38,3040,0.022402702132571378,0.004,731
0,855,0.07,80,38,3040,0.008074582471152659,0.015,897
0,522,0.07,80,38,3040,0.00011950834507591967,0.0,564
0,22,0.07,80,38,3040,0.0031022940431316482,0.001,64
0,189,0.07,80,38,3040,4.375666801904459e-05,0.0,231
0,356,0.07,80,38,3040,2.6364485616119566e-05,0.0,398
0,690,0.07,80,38,3040,0.00011862748160614915,0.0,732
0,856,0.07,80,38,3040,1.536427031882259e-05,0.0,898
0,523,0.07,80,38,3040,3.5156732874734705e-06,0.0,565
0,23,0.07,80,38,3040,0.01614873371765573,0.008,65
0,190,0.07,80,38,3040,0.018079805637686068,0.008,232
0,357,0.07,80,38,3040,6.749764339246692e-10,0.0,399
0,691,0.07,80,38,3040,1.1829512420039829e-05,0.0,733
0,857,0.07,80,38,3040,3.728707056481736e-05,0.0,899
0,524,0.07,80,38,3040,0.007173682771196104,0.007,566
0,24,0.07,80,38,3040,0.06530681999357962,0.058,66
0,191,0.07,80,38,3040,0.00216893430392917,0.002,233
0,358,0.07,80,38,3040,0.04216529406200564,0.098,400
0,692,0.07,80,38,3040,6.1983667664099016e-09,0.0,734
0,858,0.07,80,38,3040,0.0005163754296131178,0.0,900
0,525,0.07,80,38,3040,0.19462141880323836,0.13,567
0,25,0.07,80,38,3040,0.00020193719530668295,0.0,67
0,192,0.07,80,38,3040,0.0008368812598667558,0.0,234
0,359,0.07,80,38,3040,0.0156992623476791,0.009,401
0,693,0.07,80,38,3040,0.16502651318480432,0.03,735
0,859,0.07,80,38,3040,6.915370610130895e-06,0.0,901
0,526,0.07,80,38,3040,1.3736047523561839e-06,0.0,568
0,26,0.07,80,38,3040,5.853067462202572e-08,0.0,68
0,193,0.07,80,38,3040,0.0031280042028681227,0.0,235
0,360,0.07,80,38,3040,0.07310028518280218,0.018,402
0,694,0.07,80,38,3040,1.638335563038485e-08,0.0,736
0,860,0.07,80,38,3040,0.0017804736921248896,0.004,902
0,527,0.07,80,38,3040,0.0013006125467389313,0.0,569
0,27,0.07,80,38,3040,0.0025390127782969666,0.001,69
0,194,0.07,80,38,3040,7.790333242017233e-06,0.0,236
0,361,0.07,80,38,3040,0.0006147770230868195,0.0,403
0,695,0.07,80,38,3040,2.3947900229048454e-05,0.0,737
0,861,0.07,80,38,3040,0.00025997484226197306,0.0,903
0,528,0.07,80,38,3040,4.646442035296356e-14,0.0,570
0,28,0.07,80,38,3040,0.057624249778239836,0.037,70
0,195,0.07,80,38,3040,3.3848691192921178e-09,0.0,237
0,362,0.07,80,38,3040,0.0007870626508042645,0.0,404
0,696,0.07,80,38,3040,8.009197235311842e-05,0.0,738
0,862,0.07,80,38,3040,4.6365380630077865e-05,0.0,904
0,529,0.07,80,38,3040,0.00016669539430885333,0.0,571
0,29,0.07,80,38,3040,0.0010212858481259068,0.0,71
0,196,0.07,80,38,3040,5.7829061098849034e-08,0.0,238
0,363,0.07,80,38,3040,1.5206366603438224e-09,0.0,405
0,697,0.07,80,38,3040,0.0005670820982367148,0.002,739
0,863,0.07,80,38,3040,1.203637112874566e-10,0.0,905
0,530,0.07,80,38,3040,3.33233837453414e-05,0.0,572
0,364,0.07,80,38,3040,0.016566044572991635,0.006,406
0,197,0.07,80,38,3040,8.26086625476659e-08,0.0,239
0,698,0.07,80,38,3040,3.3989208365576394e-06,0.0,740
0,30,0.07,80,38,3040,2.5982591078042434e-05,0.0,72
0,531,0.07,80,38,3040,2.3830000738602442e-08,0.0,573
0,864,0.07,80,38,3040,0.00034955548624388135,0.0,906
0,365,0.07,80,38,3040,0.006184566345747116,0.0,407
