power_id,sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores,propz_pval,bht_pval,seed
0,0,106,0.07,54,38,2052,0.0136664689304129,0.007,148
0,0,66,0.07,54,38,2052,0.0040401303210546,0.002,108
0,0,87,0.07,54,38,2052,0.0003839050153535,0.0,129
0,0,7,0.07,54,38,2052,0.0009284872793067,0.0,49
0,0,107,0.07,54,38,2052,0.0047718639470782,0.0,149
0,0,47,0.07,54,38,2052,0.0589086059771231,0.027,89
0,0,27,0.07,54,38,2052,0.0002986126149753,0.0,69
0,0,67,0.07,54,38,2052,0.001579588164642,0.002,109
0,0,88,0.07,54,38,2052,0.0576473260940513,0.009,130
0,0,8,0.07,54,38,2052,0.0006707292692681,0.0,50
0,0,48,0.07,54,38,2052,0.0582654257822415,0.009,90
0,0,108,0.07,54,38,2052,4.215063142731099e-05,0.0,150
0,0,28,0.07,54,38,2052,5.869936363001995e-05,0.0,70
0,0,89,0.07,54,38,2052,1.5162569713162905e-05,0.0,131
0,0,68,0.07,54,38,2052,7.322749022920752e-05,0.0,110
0,0,9,0.07,54,38,2052,0.0036547648081872,0.001,51
0,0,90,0.07,54,38,2052,0.0005833352568302,0.0,132
0,0,29,0.07,54,38,2052,0.0551871706068603,0.028,71
0,0,49,0.07,54,38,2052,0.0027189152027344,0.001,91
0,0,10,0.07,54,38,2052,0.0008358083736153,0.0,52
0,0,69,0.07,54,38,2052,0.0001105278515271,0.0,111
0,0,109,0.07,54,38,2052,0.0038158550138947,0.0,151
0,0,91,0.07,54,38,2052,2.788262624803996e-05,0.0,133
0,0,50,0.07,54,38,2052,0.1190674792339576,0.056,92
0,0,11,0.07,54,38,2052,8.03347316725659e-10,0.0,53
0,0,70,0.07,54,38,2052,6.47079133005316e-07,0.0,112
0,0,30,0.07,54,38,2052,0.0080270079786076,0.001,72
0,0,110,0.07,54,38,2052,0.000528574892717,0.0,152
0,0,71,0.07,54,38,2052,0.000717472478151,0.0,113
0,0,12,0.07,54,38,2052,0.1019160301045623,0.053,54
0,0,31,0.07,54,38,2052,0.0003630432026651,0.0,73
0,0,111,0.07,54,38,2052,0.1029917609784584,0.095,153
0,0,92,0.07,54,38,2052,0.0185891876789267,0.004,134
0,0,72,0.07,54,38,2052,2.5523740916489463e-05,0.0,114
0,0,51,0.07,54,38,2052,0.0002340231274931,0.0,93
0,0,13,0.07,54,38,2052,0.0003077863651052,0.0,55
0,0,73,0.07,54,38,2052,0.0027146136352648,0.001,115
0,0,32,0.07,54,38,2052,1.7133978126354783e-05,0.0,74
0,0,93,0.07,54,38,2052,5.865179303240736e-05,0.0,135
0,0,52,0.07,54,38,2052,0.0074738377274358,0.001,94
0,0,112,0.07,54,38,2052,9.790739772354264e-05,0.0,154
0,0,74,0.07,54,38,2052,0.0006685258886942,0.0,116
0,0,14,0.07,54,38,2052,0.039706842818828,0.02,56
0,0,33,0.07,54,38,2052,0.0012152100240246,0.0,75
0,0,94,0.07,54,38,2052,7.65694004024388e-06,0.0,136
0,0,53,0.07,54,38,2052,0.0006756324395432,0.0,95
0,0,113,0.07,54,38,2052,0.0025694581523412,0.0,155
0,0,34,0.07,54,38,2052,0.0001705807931008,0.0,76
0,0,75,0.07,54,38,2052,0.0090020712189436,0.016,117
0,0,15,0.07,54,38,2052,5.917136648882709e-06,0.0,57
0,0,114,0.07,54,38,2052,0.0011026175772979,0.001,156
0,0,54,0.07,54,38,2052,2.5272549542456925e-05,0.0,96
0,0,35,0.07,54,38,2052,0.036637888544447,0.025,77
0,0,76,0.07,54,38,2052,0.1361691955054891,0.092,118
0,0,16,0.07,54,38,2052,0.0001091915864821,0.0,58
0,0,95,0.07,54,38,2052,0.0061049854076547,0.003,137
0,0,36,0.07,54,38,2052,0.000623394361112,0.001,78
0,0,17,0.07,54,38,2052,0.0076019848775534,0.003,59
0,0,96,0.07,54,38,2052,0.0007578496187847,0.0,138
0,0,77,0.07,54,38,2052,0.0001427404436844,0.0,119
0,0,115,0.07,54,38,2052,2.1151647700015573e-06,0.0,157
0,0,37,0.07,54,38,2052,0.0144398991280045,0.011,79
0,0,18,0.07,54,38,2052,1.0864717040634736e-05,0.0,60
0,0,55,0.07,54,38,2052,0.0005628347255007,0.0,97
0,0,38,0.07,54,38,2052,0.0014929165090006,0.0,80
0,0,19,0.07,54,38,2052,1.2914137636475288e-05,0.0,61
0,0,56,0.07,54,38,2052,1.44938416719878e-06,0.0,98
0,0,97,0.07,54,38,2052,1.7080246732083636e-05,0.0,139
0,0,116,0.07,54,38,2052,2.7602264715745123e-08,0.0,158
0,0,78,0.07,54,38,2052,0.0064524815275371,0.0,120
0,0,39,0.07,54,38,2052,5.712350944134164e-05,0.0,81
0,0,79,0.07,54,38,2052,0.0004233601114076,0.0,121
0,0,98,0.07,54,38,2052,0.0025484113715532,0.0,140
0,0,57,0.07,54,38,2052,0.000142880934699,0.0,99
0,0,117,0.07,54,38,2052,0.0005664819861077,0.0,159
0,0,58,0.07,54,38,2052,0.0001104539576609,0.0,100
0,0,99,0.07,54,38,2052,0.0042160698058091,0.0,141
0,0,118,0.07,54,38,2052,0.0014836511275851,0.0,160
0,0,59,0.07,54,38,2052,0.000535268654373,0.0,101
0,0,119,0.07,54,38,2052,0.0009303813192569,0.0,161
0,1,20,0.07,97,38,3686,2.32295493392154e-08,0.0,62
0,1,0,0.07,97,38,3686,4.406291347791442e-05,0.0,42
0,1,40,0.07,97,38,3686,6.830320628714055e-09,0.0,82
0,1,21,0.07,97,38,3686,0.0002756097594051,0.0,63
0,1,1,0.07,97,38,3686,3.789472182719584e-10,0.0,43
0,1,80,0.07,97,38,3686,0.0031746964580612,0.001,122
0,1,60,0.07,97,38,3686,2.46987163960043e-07,0.0,102
0,1,100,0.07,97,38,3686,2.1118624717080585e-07,0.0,142
0,1,41,0.07,97,38,3686,0.0072618586026941,0.0,83
0,1,2,0.07,97,38,3686,1.2477171448545933e-08,0.0,44
0,1,22,0.07,97,38,3686,3.167024204408572e-06,0.0,64
0,1,81,0.07,97,38,3686,7.895008778224959e-05,0.0,123
0,1,101,0.07,97,38,3686,0.2548708795986324,0.298,143
0,1,42,0.07,97,38,3686,6.493479872345658e-09,0.0,84
0,1,61,0.07,97,38,3686,7.343925044366595e-09,0.0,103
0,1,3,0.07,97,38,3686,0.101591966651145,0.061,45
0,1,23,0.07,97,38,3686,2.8754346983342804e-07,0.0,65
0,1,102,0.07,97,38,3686,1.1158820848833984e-06,0.0,144
0,1,82,0.07,97,38,3686,7.43872238151859e-07,0.0,124
0,1,43,0.07,97,38,3686,0.0009028949955481,0.0,85
0,1,103,0.07,97,38,3686,5.080114186915072e-09,0.0,145
0,1,83,0.07,97,38,3686,2.4284060048511404e-09,0.0,125
0,1,24,0.07,97,38,3686,0.00300387728935,0.0,66
0,1,4,0.07,97,38,3686,1.3897332314307854e-05,0.0,46
0,1,84,0.07,97,38,3686,2.110407527433661e-11,0.0,126
0,1,62,0.07,97,38,3686,1.1436514626016908e-06,0.0,104
0,1,104,0.07,97,38,3686,0.014832249578093,0.005,146
0,1,85,0.07,97,38,3686,1.38139705486625e-10,0.0,127
0,1,5,0.07,97,38,3686,0.000388227361131,0.0,47
0,1,105,0.07,97,38,3686,4.7714910904645903e-08,0.0,147
0,1,44,0.07,97,38,3686,2.195789788441433e-06,0.0,86
0,1,25,0.07,97,38,3686,0.0829206618872565,0.048,67
0,1,63,0.07,97,38,3686,3.000086266063699e-07,0.0,105
0,1,106,0.07,97,38,3686,2.634546056783313e-06,0.0,148
0,1,6,0.07,97,38,3686,9.00391031012452e-06,0.0,48
0,1,26,0.07,97,38,3686,0.0001055892982294,0.0,68
0,1,86,0.07,97,38,3686,0.0001106810234917,0.0,128
0,1,45,0.07,97,38,3686,2.470744812571298e-07,0.0,87
0,1,7,0.07,97,38,3686,0.0007873913179415,0.0,49
0,1,107,0.07,97,38,3686,4.967607653856724e-07,0.0,149
0,1,64,0.07,97,38,3686,9.496170570860625e-05,0.0,106
0,1,46,0.07,97,38,3686,5.316926891138343e-09,0.0,88
0,1,87,0.07,97,38,3686,1.1026944620109698e-05,0.0,129
0,1,8,0.07,97,38,3686,0.0095821623133813,0.008,50
0,1,47,0.07,97,38,3686,6.130862618031683e-14,0.0,89
0,1,27,0.07,97,38,3686,2.5691332538890526e-05,0.0,69
0,1,88,0.07,97,38,3686,6.376488834678906e-09,0.0,130
0,1,65,0.07,97,38,3686,3.29093861354387e-07,0.0,107
0,1,108,0.07,97,38,3686,1.2569866150611254e-07,0.0,150
0,1,9,0.07,97,38,3686,0.000717037054365,0.0,51
0,1,48,0.07,97,38,3686,0.0002609027234384,0.0,90
0,1,28,0.07,97,38,3686,0.0006493216685487,0.0,70
0,1,89,0.07,97,38,3686,1.4829511020119864e-05,0.0,131
0,1,10,0.07,97,38,3686,1.2853928168087789e-05,0.0,52
0,1,49,0.07,97,38,3686,0.0010764248159798,0.0,91
0,1,29,0.07,97,38,3686,3.407645581834775e-05,0.0,71
0,1,109,0.07,97,38,3686,0.0081598010135063,0.006,151
0,1,90,0.07,97,38,3686,2.507183345620995e-06,0.0,132
0,1,66,0.07,97,38,3686,0.0001267431223849,0.0,108
0,1,11,0.07,97,38,3686,0.0002805737613394,0.0,53
0,1,50,0.07,97,38,3686,9.781718926981758e-05,0.0,92
0,1,110,0.07,97,38,3686,0.0001196469349537,0.0,152
0,1,30,0.07,97,38,3686,0.0008474230802202,0.0,72
0,1,67,0.07,97,38,3686,4.1719724741162255e-06,0.0,109
0,1,91,0.07,97,38,3686,4.000863340628934e-08,0.0,133
0,1,12,0.07,97,38,3686,1.5601109726812087e-10,0.0,54
0,1,51,0.07,97,38,3686,0.0001502606506603,0.0,93
0,1,31,0.07,97,38,3686,0.0559842134568086,0.029,73
0,1,68,0.07,97,38,3686,2.45341055987846e-11,0.0,110
0,1,52,0.07,97,38,3686,2.2085081573890126e-09,0.0,94
0,1,111,0.07,97,38,3686,1.0517241808015764e-06,0.0,153
0,1,32,0.07,97,38,3686,7.6837702769366e-08,0.0,74
0,1,92,0.07,97,38,3686,4.0246774096284886e-08,0.0,134
0,1,13,0.07,97,38,3686,0.0001783802685614,0.0,55
0,1,69,0.07,97,38,3686,0.0018747784695885,0.001,111
0,1,53,0.07,97,38,3686,2.6576185495229635e-11,0.0,95
0,1,14,0.07,97,38,3686,3.9910829385084e-08,0.0,56
0,1,70,0.07,97,38,3686,3.550154829055738e-06,0.0,112
0,1,93,0.07,97,38,3686,0.0013373808154024,0.0,135
0,1,33,0.07,97,38,3686,0.2676570512525558,0.264,75
0,1,54,0.07,97,38,3686,6.324910337487322e-10,0.0,96
0,1,112,0.07,97,38,3686,0.0015483117740814,0.0,154
0,1,94,0.07,97,38,3686,1.8163372723834767e-11,0.0,136
0,1,71,0.07,97,38,3686,0.0010166348084395,0.001,113
0,1,34,0.07,97,38,3686,1.2459876158149451e-09,0.0,76
0,1,113,0.07,97,38,3686,5.302703870493945e-05,0.0,155
0,1,72,0.07,97,38,3686,6.556024924817177e-05,0.0,114
0,1,114,0.07,97,38,3686,0.0009670770789471,0.001,156
0,1,73,0.07,97,38,3686,3.312087721770547e-05,0.0,115
0,1,74,0.07,97,38,3686,2.153791762908203e-06,0.0,116
0,2,40,0.07,56,38,2128,0.0039095576610411,0.0,82
0,2,60,0.07,56,38,2128,0.0005791887830169,0.0,102
0,2,0,0.07,56,38,2128,1.5955222226309842e-05,0.0,42
0,2,80,0.07,56,38,2128,0.0219035597137483,0.011,122
0,2,20,0.07,56,38,2128,0.000142365194506,0.0,62
0,2,100,0.07,56,38,2128,0.0003015021698842,0.0,142
0,2,41,0.07,56,38,2128,0.1097730657300056,0.151,83
0,2,61,0.07,56,38,2128,0.0004184509815628,0.0,103
0,2,81,0.07,56,38,2128,0.0005001320535503,0.0,123
0,2,1,0.07,56,38,2128,0.0006117923054604,0.0,43
0,2,101,0.07,56,38,2128,0.0057860605619316,0.0,143
0,2,21,0.07,56,38,2128,0.0270099044070308,0.014,63
0,2,42,0.07,56,38,2128,0.0122299033560952,0.001,84
0,2,62,0.07,56,38,2128,4.593679513708491e-07,0.0,104
0,2,82,0.07,56,38,2128,1.8721529701275954e-05,0.0,124
0,2,2,0.07,56,38,2128,0.0147145146466175,0.013,44
0,2,102,0.07,56,38,2128,0.0009131514984976,0.0,144
0,2,43,0.07,56,38,2128,5.644582084321353e-06,0.0,85
0,2,22,0.07,56,38,2128,0.0323804823827904,0.034,64
0,2,103,0.07,56,38,2128,1.3543184631499704e-05,0.0,145
0,2,63,0.07,56,38,2128,0.0030329748068765,0.0,105
0,2,3,0.07,56,38,2128,0.0201655277716636,0.016,45
0,2,83,0.07,56,38,2128,0.0065975913953384,0.005,125
0,2,44,0.07,56,38,2128,0.0032144827783526,0.0,86
0,2,4,0.07,56,38,2128,4.115520869353465e-06,0.0,46
0,2,64,0.07,56,38,2128,0.0367114779155434,0.015,106
0,2,23,0.07,56,38,2128,0.0001510718097162,0.0,65
0,2,45,0.07,56,38,2128,0.0054808521042377,0.0,87
0,2,65,0.07,56,38,2128,0.0002061512835217,0.0,107
0,2,104,0.07,56,38,2128,0.001284092484382,0.0,146
0,2,5,0.07,56,38,2128,0.0057077471532445,0.003,47
0,2,84,0.07,56,38,2128,0.0017611048047073,0.0,126
0,2,24,0.07,56,38,2128,0.0289769588731286,0.016,66
0,2,46,0.07,56,38,2128,0.0218382810847483,0.006,88
0,2,105,0.07,56,38,2128,0.0001014831309631,0.0,147
0,2,66,0.07,56,38,2128,0.0133606246211623,0.006,108
0,2,6,0.07,56,38,2128,0.0111527556145564,0.006,48
0,2,25,0.07,56,38,2128,0.0010736318903247,0.0,67
0,2,106,0.07,56,38,2128,0.0006714516624462,0.0,148
0,2,85,0.07,56,38,2128,2.945833732633769e-05,0.0,127
0,2,47,0.07,56,38,2128,0.0027839173505285,0.001,89
0,2,7,0.07,56,38,2128,0.0021501973677523,0.0,49
0,2,67,0.07,56,38,2128,0.0005572042142198,0.0,109
0,2,26,0.07,56,38,2128,0.0002595075847359,0.0,68
0,2,8,0.07,56,38,2128,0.173442632391701,0.163,50
0,2,48,0.07,56,38,2128,0.0744741774761433,0.041,90
0,2,86,0.07,56,38,2128,0.0001045173788122,0.0,128
0,2,68,0.07,56,38,2128,0.0016102872873566,0.001,110
0,2,107,0.07,56,38,2128,2.1253542723356868e-05,0.0,149
0,2,27,0.07,56,38,2128,1.2677190589073814e-07,0.0,69
0,2,49,0.07,56,38,2128,0.0037042192382171,0.001,91
0,2,69,0.07,56,38,2128,0.0013382240814094,0.0,111
0,2,28,0.07,56,38,2128,0.0543464949425811,0.016,70
0,2,87,0.07,56,38,2128,0.0291386917103708,0.017,129
0,2,108,0.07,56,38,2128,1.2924286761983271e-05,0.0,150
0,2,50,0.07,56,38,2128,6.98616659774036e-05,0.0,92
0,2,9,0.07,56,38,2128,0.0002205967003461,0.0,51
0,2,70,0.07,56,38,2128,0.0009402455752473,0.001,112
0,2,29,0.07,56,38,2128,1.8529770516678685e-05,0.0,71
0,2,88,0.07,56,38,2128,1.1564056556608181e-07,0.0,130
0,2,10,0.07,56,38,2128,0.0001368217712585,0.0,52
0,2,71,0.07,56,38,2128,0.0017611048047073,0.0,113
0,2,109,0.07,56,38,2128,1.7153728495085416e-05,0.0,151
0,2,51,0.07,56,38,2128,0.0001805033602112,0.0,93
0,2,89,0.07,56,38,2128,0.0436056634495165,0.036,131
0,2,11,0.07,56,38,2128,0.0002790307357011,0.0,53
0,2,30,0.07,56,38,2128,0.1338807800909089,0.107,72
0,2,90,0.07,56,38,2128,2.1554069555716283e-06,0.0,132
0,2,72,0.07,56,38,2128,7.540851431082109e-06,0.0,114
0,2,52,0.07,56,38,2128,0.2392400686368393,0.304,94
0,2,110,0.07,56,38,2128,1.4500982520232144e-05,0.0,152
0,2,12,0.07,56,38,2128,0.0187826130698577,0.009,54
0,2,31,0.07,56,38,2128,0.0523757497497987,0.032,73
0,2,111,0.07,56,38,2128,0.0007874973861535,0.001,153
0,2,91,0.07,56,38,2128,1.217469813061356e-05,0.0,133
0,2,73,0.07,56,38,2128,0.0083974368757493,0.003,115
0,2,53,0.07,56,38,2128,2.523774379931733e-06,0.0,95
0,2,112,0.07,56,38,2128,1.5263125538832305e-06,0.0,154
0,2,92,0.07,56,38,2128,5.946442845424729e-06,0.0,134
0,2,13,0.07,56,38,2128,2.4379103746272043e-06,0.0,55
0,2,74,0.07,56,38,2128,9.185496988284768e-05,0.0,116
0,2,32,0.07,56,38,2128,4.122890351684414e-07,0.0,74
0,2,54,0.07,56,38,2128,0.0038170895668618,0.0,96
0,2,93,0.07,56,38,2128,0.1095275082168069,0.111,135
0,2,113,0.07,56,38,2128,0.0019132045723938,0.0,155
0,2,14,0.07,56,38,2128,0.0027400754238758,0.001,56
0,2,33,0.07,56,38,2128,0.0039178821038542,0.003,75
0,2,114,0.07,56,38,2128,2.635334926294564e-06,0.0,156
0,2,94,0.07,56,38,2128,1.6468574325286963e-05,0.0,136
0,2,34,0.07,56,38,2128,0.179869990381543,0.145,76
0,2,115,0.07,56,38,2128,0.0009766665340922,0.0,157
0,2,95,0.07,56,38,2128,0.0006599975466416,0.001,137
0,2,75,0.07,56,38,2128,8.941808286234065e-05,0.0,117
0,2,35,0.07,56,38,2128,0.0044824884794678,0.0,77
0,2,15,0.07,56,38,2128,0.0229686026304005,0.013,57
0,2,55,0.07,56,38,2128,0.0024070397343321,0.0,97
0,2,56,0.07,56,38,2128,0.0004977088049969,0.0,98
0,2,116,0.07,56,38,2128,1.2678694260939397e-07,0.0,158
0,2,36,0.07,56,38,2128,0.0091490997091239,0.002,78
0,2,16,0.07,56,38,2128,8.284637024861511e-06,0.0,58
0,2,96,0.07,56,38,2128,0.0929373093231799,0.092,138
0,2,57,0.07,56,38,2128,9.655022670779569e-06,0.0,99
0,2,17,0.07,56,38,2128,1.531115880117266e-05,0.0,59
0,2,58,0.07,56,38,2128,0.0025990453354977,0.002,100
0,2,117,0.07,56,38,2128,0.0007830423988492,0.0,159
0,2,37,0.07,56,38,2128,9.8875230705219e-06,0.0,79
0,2,76,0.07,56,38,2128,0.0007679020597193,0.0,118
0,2,59,0.07,56,38,2128,4.179551879722376e-05,0.0,101
0,2,118,0.07,56,38,2128,7.512529436491966e-05,0.0,160
0,2,97,0.07,56,38,2128,0.0979110240963221,0.026,139
0,2,18,0.07,56,38,2128,0.000152427996909,0.0,60
0,2,38,0.07,56,38,2128,3.815594628826876e-05,0.0,80
0,2,119,0.07,56,38,2128,0.0045904283509703,0.001,161
0,2,77,0.07,56,38,2128,4.485124648777646e-07,0.0,119
0,2,39,0.07,56,38,2128,5.61001327908729e-05,0.0,81
0,2,19,0.07,56,38,2128,0.0019572517708058,0.0,61
0,2,98,0.07,56,38,2128,8.940191943822977e-12,0.0,140
0,2,78,0.07,56,38,2128,4.817856351216511e-06,0.0,120
0,2,99,0.07,56,38,2128,9.123766738782971e-05,0.0,141
0,2,79,0.07,56,38,2128,6.244003743187159e-07,0.0,121
0,3,20,0.07,147,38,5586,3.957165605087379e-06,0.0,62
0,3,80,0.07,147,38,5586,3.4218807786705805e-09,0.0,122
0,3,40,0.07,147,38,5586,1.8005225892047744e-12,0.0,82
0,3,100,0.07,147,38,5586,6.90770497171963e-10,0.0,142
0,3,0,0.07,147,38,5586,2.3476690870329546e-08,0.0,42
0,3,60,0.07,147,38,5586,7.99410008748108e-17,0.0,102
0,3,81,0.07,147,38,5586,7.2463935940244225e-06,0.0,123
0,3,21,0.07,147,38,5586,4.865104252973298e-06,0.0,63
0,3,41,0.07,147,38,5586,0.000158863107289,0.0,83
0,3,101,0.07,147,38,5586,8.240466421703497e-06,0.0,143
0,3,1,0.07,147,38,5586,1.3631801891561742e-05,0.0,43
0,3,61,0.07,147,38,5586,4.444652498142468e-13,0.0,103
0,3,82,0.07,147,38,5586,1.090760419559442e-05,0.0,124
0,3,22,0.07,147,38,5586,2.3709224577665803e-05,0.0,64
0,3,102,0.07,147,38,5586,1.0065552621384094e-06,0.0,144
0,3,62,0.07,147,38,5586,1.4706977608859145e-07,0.0,104
0,3,83,0.07,147,38,5586,3.9303081019691344e-16,0.0,125
0,3,2,0.07,147,38,5586,4.038918013258936e-07,0.0,44
0,3,42,0.07,147,38,5586,6.135817814982153e-13,0.0,84
0,3,23,0.07,147,38,5586,0.004235825697354,0.002,65
0,3,84,0.07,147,38,5586,7.212626682884184e-09,0.0,126
0,3,63,0.07,147,38,5586,5.6903808199855775e-05,0.0,105
0,3,103,0.07,147,38,5586,2.448303640531484e-05,0.0,145
0,3,24,0.07,147,38,5586,1.5201146500852586e-05,0.0,66
0,3,104,0.07,147,38,5586,2.735363437447963e-05,0.0,146
0,3,43,0.07,147,38,5586,2.9034838380574442e-09,0.0,85
0,3,3,0.07,147,38,5586,4.69783214257032e-10,0.0,45
0,3,25,0.07,147,38,5586,1.5352974912942263e-09,0.0,67
0,3,85,0.07,147,38,5586,1.447658049048404e-12,0.0,127
0,3,64,0.07,147,38,5586,2.5620220198451556e-09,0.0,106
0,3,105,0.07,147,38,5586,3.2922818995587864e-11,0.0,147
0,3,4,0.07,147,38,5586,5.2070775155542415e-08,0.0,46
0,3,44,0.07,147,38,5586,1.844824280948551e-08,0.0,86
0,3,65,0.07,147,38,5586,4.461618751099872e-11,0.0,107
0,3,26,0.07,147,38,5586,2.029308812449172e-19,0.0,68
0,3,86,0.07,147,38,5586,9.105909128790124e-17,0.0,128
0,3,5,0.07,147,38,5586,1.2908356057411482e-13,0.0,47
0,3,106,0.07,147,38,5586,2.4641239145701435e-08,0.0,148
0,3,45,0.07,147,38,5586,0.001636013065924,0.0,87
0,3,66,0.07,147,38,5586,2.15043953779264e-05,0.0,108
0,3,6,0.07,147,38,5586,2.5652162373702398e-12,0.0,48
0,3,46,0.07,147,38,5586,1.7760089394809995e-10,0.0,88
0,4,0,0.07,163,38,6194,0.0011297667102628,0.0,42
0,4,100,0.07,163,38,6194,2.379941824222481e-12,0.0,142
0,4,1,0.07,163,38,6194,6.902544933898311e-06,0.0,43
0,4,80,0.07,163,38,6194,2.9252940154013303e-17,0.0,122
0,4,20,0.07,163,38,6194,1.5671835328780496e-10,0.0,62
0,4,60,0.07,163,38,6194,2.8684419410813764e-08,0.0,102
0,4,40,0.07,163,38,6194,8.535051309564598e-08,0.0,82
0,4,101,0.07,163,38,6194,0.0007326744551556,0.0,143
0,4,81,0.07,163,38,6194,7.828825779087614e-07,0.0,123
0,4,41,0.07,163,38,6194,3.3386044871539016e-06,0.0,83
0,4,102,0.07,163,38,6194,4.623270913918311e-15,0.0,144
0,4,2,0.07,163,38,6194,8.500371562206443e-07,0.0,44
0,4,61,0.07,163,38,6194,2.4228948861456765e-08,0.0,103
0,4,103,0.07,163,38,6194,4.239136428883896e-05,0.0,145
0,4,82,0.07,163,38,6194,1.2724017275984037e-06,0.0,124
0,4,21,0.07,163,38,6194,1.7069405712039132e-10,0.0,63
0,4,42,0.07,163,38,6194,5.0479449241993895e-05,0.0,84
0,4,3,0.07,163,38,6194,1.9249823996992592e-19,0.0,45
0,4,62,0.07,163,38,6194,3.579684755601415e-09,0.0,104
0,4,104,0.07,163,38,6194,0.0010997891964321,0.0,146
0,4,83,0.07,163,38,6194,7.932146865354657e-06,0.0,125
0,4,22,0.07,163,38,6194,0.0001384497176037,0.0,64
0,4,43,0.07,163,38,6194,2.6412120945722805e-05,0.0,85
0,4,63,0.07,163,38,6194,7.190748759696847e-11,0.0,105
0,4,105,0.07,163,38,6194,5.37184028319866e-05,0.0,147
0,4,4,0.07,163,38,6194,1.0947140142354002e-09,0.0,46
0,4,23,0.07,163,38,6194,1.5976874438676523e-10,0.0,65
0,4,106,0.07,163,38,6194,1.0808896111277522e-12,0.0,148
0,4,84,0.07,163,38,6194,0.0004502215980224,0.0,126
0,4,64,0.07,163,38,6194,1.944804391347672e-05,0.0,106
0,4,44,0.07,163,38,6194,1.6083897397165852e-10,0.0,86
0,4,5,0.07,163,38,6194,1.475595110439886e-07,0.0,47
0,4,24,0.07,163,38,6194,4.233482989476178e-15,0.0,66
0,4,107,0.07,163,38,6194,9.158434943508491e-11,0.0,149
0,4,65,0.07,163,38,6194,4.7454506087394666e-12,0.0,107
0,4,45,0.07,163,38,6194,1.2745003576835138e-10,0.0,87
0,4,85,0.07,163,38,6194,4.4823258721214864e-14,0.0,127
0,4,108,0.07,163,38,6194,4.3989171372385047e-10,0.0,150
0,4,25,0.07,163,38,6194,1.1019075922654181e-08,0.0,67
0,4,66,0.07,163,38,6194,3.594837376688995e-05,0.0,108
0,4,46,0.07,163,38,6194,1.880698479857688e-11,0.0,88
0,4,6,0.07,163,38,6194,8.449940680118084e-09,0.0,48
0,4,86,0.07,163,38,6194,5.587895950318106e-05,0.0,128
0,4,109,0.07,163,38,6194,3.64730906064312e-07,0.0,151
0,4,26,0.07,163,38,6194,3.181291772497104e-09,0.0,68
0,4,110,0.07,163,38,6194,9.044255319311709e-12,0.0,152
0,4,111,0.07,163,38,6194,1.1978135953806635e-14,0.0,153
