power_id,sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores,propz_pval,bht_pval,seed
0,0,7,0.04,38,38,1444,0.0128666518991104,0.0,49
0,0,343,0.04,38,38,1444,0.1899487271594865,0.117,385
0,0,674,0.04,38,38,1444,0.0006262240356004,0.0,716
0,0,841,0.04,38,38,1444,0.0021438720682292,0.0,883
0,0,8,0.04,38,38,1444,0.0016982239966557,0.0,50
0,0,509,0.04,38,38,1444,0.0913191205079184,0.054,551
0,0,344,0.04,38,38,1444,0.000228216702915,0.0,386
0,0,176,0.04,38,38,1444,0.0067393432237577,0.001,218
0,0,675,0.04,38,38,1444,0.0108942316831952,0.001,717
0,0,9,0.04,38,38,1444,0.0515990254765072,0.016,51
0,0,842,0.04,38,38,1444,0.0123153768223139,0.001,884
0,0,177,0.04,38,38,1444,0.0003251125282811,0.0,219
0,0,345,0.04,38,38,1444,9.284878433106082e-05,0.0,387
0,0,676,0.04,38,38,1444,0.0695467230716698,0.025,718
0,0,510,0.04,38,38,1444,0.0219744346375271,0.003,552
0,0,10,0.04,38,38,1444,0.0005661243139804,0.0,52
0,0,843,0.04,38,38,1444,0.0520661415877651,0.013,885
0,0,346,0.04,38,38,1444,0.0013445232159062,0.001,388
0,0,511,0.04,38,38,1444,0.1062554422270883,0.043,553
0,0,178,0.04,38,38,1444,0.0072438387598062,0.001,220
0,0,677,0.04,38,38,1444,0.0254802583765018,0.006,719
0,0,844,0.04,38,38,1444,0.0136674986062077,0.001,886
0,0,11,0.04,38,38,1444,0.0677869937907562,0.03,53
0,0,512,0.04,38,38,1444,0.0118120296799831,0.0,554
0,0,347,0.04,38,38,1444,0.0057282847423628,0.0,389
0,0,678,0.04,38,38,1444,0.0008710156492028,0.0,720
0,0,179,0.04,38,38,1444,0.000173611076442,0.0,221
0,0,845,0.04,38,38,1444,0.0014421114647606,0.0,887
0,0,513,0.04,38,38,1444,0.0047196922526053,0.0,555
0,0,12,0.04,38,38,1444,0.018914948119532,0.005,54
0,0,348,0.04,38,38,1444,8.579848311605857e-05,0.0,390
0,0,846,0.04,38,38,1444,0.0101819109604013,0.0,888
